,0
8255,310.0
8256,305.0
8257,303.0
8258,304.0
8259,306.0
8260,300.0
8261,288.0
8262,287.0
8263,284.0
8264,289.0
8265,284.0
8266,285.0
8267,292.0
8268,290.0
8269,284.0
8270,274.0
8271,270.0
8272,274.0
8273,273.0
8274,269.0
8275,263.0
8276,258.0
8277,254.0
8278,251.0
8279,251.0
8280,247.0
8281,250.0
8282,250.0
8283,243.0
8284,240.0
8285,232.0
8286,231.0
8287,232.0
8288,227.0
8289,224.0
8290,224.0
8291,222.0
8292,213.0
8293,204.0
8294,208.0
8295,215.0
8296,210.0
8297,207.0
8298,207.0
8299,203.0
8300,201.0
8301,200.0
8302,191.0
8303,177.0
8304,187.0
8305,193.0
8306,196.0
8307,175.0
8308,173.0
8309,171.0
8310,168.0
8311,166.0
8312,168.0
8313,174.0
8314,182.0
8315,186.0
8316,187.0
8317,188.0
8318,202.0
8319,219.0
8320,229.0
8321,235.0
8322,240.0
8323,246.0
8324,250.0
8325,251.0
8326,255.0
8327,262.0
8328,269.0
8329,271.0
8330,270.0
8331,273.0
8332,278.0
8333,276.0
8334,273.0
8335,278.0
8336,287.0
8337,295.0
8338,296.0
8339,293.0
8340,290.0
8341,288.0
8342,292.0
8343,293.0
8344,291.0
8345,288.0
8346,282.0
8347,292.0
8348,287.0
8349,281.0
8350,276.0
8351,264.0
8352,250.0
8353,237.0
8354,220.0
8355,212.0
8356,206.0
8357,201.0
8358,210.0
8359,215.0
8360,216.0
8361,220.0
8362,226.0
8363,225.0
8364,219.0
8365,214.0
8366,211.0
8367,209.0
8368,206.0
8369,204.0
8370,201.0
8371,193.0
8372,184.0
8373,170.0
8374,164.0
8375,160.0
8376,161.0
8377,160.0
8378,156.0
8379,149.0
8380,143.0
8381,134.0
8382,128.0
8383,123.0
8384,121.0
8385,121.0
8386,122.0
8387,121.0
8388,120.0
8389,120.0
8390,120.0
8391,120.0
8392,119.0
8393,117.0
8394,115.0
8395,117.0
8396,117.0
8397,114.0
8398,111.0
8399,108.0
8400,108.0
8401,105.0
8402,105.0
8403,104.0
8404,104.0
8405,103.0
8406,102.0
8407,100.0
8408,96.0
8409,95.0
8410,94.0
8411,92.0
8412,95.0
8413,108.0
8414,110.0
8415,107.0
8416,104.0
8417,108.0
8418,111.0
8419,118.0
8420,120.0
8421,117.0
8422,117.0
8423,116.0
8424,108.0
8425,98.0
8426,96.0
8427,101.0
8428,101.0
8429,99.0
8430,97.0
8431,90.0
8432,87.0
8433,85.0
8434,84.0
8435,84.0
8436,81.0
8437,79.0
8438,78.0
8439,76.0
8440,75.0
8441,74.0
8442,74.0
8443,74.0
8444,78.0
8445,81.0
8446,72.0
8447,61.0
8448,61.0
8449,61.0
8450,63.0
8451,65.0
8452,65.0
8453,67.0
8454,67.0
8455,71.0
8456,78.0
8457,85.0
8458,92.0
8459,97.0
8460,102.0
8461,108.0
8462,112.0
8463,118.0
8464,128.0
8465,134.0
8466,137.0
8467,141.0
8468,145.0
8469,149.0
8470,153.0
8471,154.0
8472,155.0
8473,156.0
8474,158.0
8475,162.0
8476,166.0
8477,166.0
8478,171.0
8479,179.0
8480,182.0
8481,184.0
8482,186.0
8483,187.0
8484,187.0
8485,189.0
8486,190.0
8487,188.0
8488,186.0
8489,187.0
8490,189.0
8491,193.0
8492,200.0
8493,201.0
8494,202.0
8495,203.0
8496,205.0
8497,207.0
8498,208.0
8499,211.0
8500,217.0
8501,217.0
8502,214.0
8503,217.0
8504,217.0
8505,221.0
8506,225.0
8507,232.0
8508,242.0
8509,245.0
8510,243.0
8511,246.0
8512,247.0
8513,247.0
8514,248.0
8515,247.0
8516,247.0
8517,247.0
8518,245.0
8519,243.0
8520,242.0
8521,243.0
8522,242.0
8523,242.0
8524,238.0
8525,236.0
8526,238.0
8527,235.0
8528,231.0
8529,243.0
8530,255.0
8531,257.0
8532,262.0
8533,267.0
8534,276.0
8535,283.0
8536,289.0
8537,295.0
8538,303.0
8539,318.0
8540,331.0
8541,342.0
8542,348.0
8543,352.0
8544,358.0
8545,360.0
8546,360.0
8547,363.0
8548,364.0
8549,361.0
8550,361.0
8551,362.0
8552,355.0
8553,347.0
8554,330.0
8555,315.0
8556,319.0
8557,315.0
8558,312.0
8559,308.0
8560,301.0
8561,292.0
8562,283.0
8563,285.0
8564,283.0
8565,283.0
8566,282.0
8567,281.0
8568,280.0
8569,279.0
8570,274.0
8571,266.0
8572,260.0
8573,260.0
8574,249.0
8575,240.0
8576,232.0
8577,228.0
8578,225.0
8579,224.0
8580,222.0
8581,219.0
8582,215.0
8583,208.0
8584,203.0
8585,199.0
8586,192.0
8587,186.0
8588,178.0
8589,174.0
8590,171.0
8591,169.0
8592,169.0
8593,168.0
8594,165.0
8595,161.0
8596,163.0
8597,163.0
8598,162.0
8599,159.0
8600,155.0
8601,151.0
8602,147.0
8603,146.0
8604,145.0
8605,144.0
8606,144.0
8607,144.0
8608,145.0
8609,147.0
8610,150.0
8611,151.0
8612,152.0
8613,155.0
8614,156.0
8615,157.0
8616,158.0
8617,158.0
8618,162.0
8619,165.0
8620,169.0
8621,174.0
8622,181.0
8623,190.0
8624,198.0
8625,201.0
8626,204.0
8627,211.0
8628,213.0
8629,216.0
8630,222.0
8631,225.0
8632,223.0
8633,227.0
8634,227.0
8635,229.0
8636,230.0
8637,230.0
8638,228.0
8639,228.0
8640,231.0
8641,234.0
8642,231.0
8643,231.0
8644,231.0
8645,231.0
8646,230.0
8647,231.0
8648,230.0
8649,231.0
8650,231.0
8651,233.0
8652,234.0
8653,231.0
8654,227.0
8655,220.0
8656,217.0
8657,219.0
8658,218.0
8659,213.0
8660,209.0
8661,211.0
8662,214.0
8663,215.0
8664,215.0
8665,218.0
8666,218.0
8667,220.0
8668,223.0
8669,221.0
8670,223.0
8671,224.0
8672,223.0
8673,208.0
8674,206.0
8675,203.0
8676,206.0
8677,209.0
8678,208.0
8679,207.0
8680,208.0
8681,214.0
8682,221.0
8683,223.0
8684,227.0
8685,221.0
8686,215.0
8687,212.0
8688,202.0
8689,188.0
8690,179.0
8691,173.0
8692,167.0
8693,160.0
8694,153.0
8695,147.0
8696,141.0
8697,137.0
8698,132.0
8699,126.0
8700,122.0
8701,116.0
8702,113.0
8703,109.0
8704,106.0
8705,105.0
8706,107.0
8707,103.0
8708,99.0
8709,96.0
8710,94.0
8711,93.0
8712,95.0
8713,98.0
8714,101.0
8715,105.0
8716,109.0
8717,114.0
8718,120.0
8719,126.0
8720,130.0
8721,133.0
8722,136.0
8723,138.0
8724,141.0
8725,143.0
8726,142.0
8727,144.0
8728,150.0
8729,154.0
8730,157.0
8731,160.0
8732,163.0
8733,165.0
8734,165.0
8735,164.0
8736,163.0
8737,163.0
8738,162.0
8739,161.0
8740,161.0
8741,160.0
8742,160.0
8743,163.0
8744,165.0
8745,166.0
8746,166.0
8747,166.0
8748,167.0
8749,167.0
8750,168.0
8751,168.0
8752,163.0
8753,160.0
8754,158.0
8755,165.0
8756,179.0
8757,183.0
8758,186.0
8759,188.0
8760,188.0
8761,187.0
8762,186.0
8763,185.0
8764,185.0
8765,186.0
8766,186.0
8767,187.0
8768,191.0
8769,195.0
8770,196.0
8771,195.0
8772,194.0
8773,191.0
8774,189.0
8775,189.0
8776,188.0
8777,188.0
8778,196.0
8779,205.0
8780,205.0
8781,205.0
8782,205.0
8783,206.0
8784,208.0
8785,208.0
8786,208.0
8787,209.0
8788,209.0
8789,209.0
8790,210.0
8791,211.0
8792,211.0
8793,212.0
8794,212.0
8795,212.0
8796,211.0
8797,210.0
8798,209.0
8799,210.0
8800,210.0
8801,211.0
8802,214.0
8803,212.0
8804,213.0
8805,216.0
8806,216.0
8807,218.0
8808,221.0
8809,222.0
8810,220.0
8811,226.0
8812,226.0
8813,226.0
8814,230.0
8815,235.0
8816,238.0
8817,223.0
8818,225.0
8819,228.0
8820,230.0
8821,232.0
8822,233.0
8823,234.0
8824,233.0
8825,233.0
8826,233.0
8827,232.0
8828,232.0
8829,233.0
8830,236.0
8831,244.0
8832,254.0
8833,264.0
8834,273.0
8835,281.0
8836,288.0
8837,294.0
8838,301.0
8839,302.0
8840,303.0
8841,303.0
8842,302.0
8843,302.0
8844,296.0
8845,288.0
8846,288.0
8847,286.0
8848,283.0
8849,277.0
8850,270.0
8851,263.0
8852,256.0
8853,253.0
8854,245.0
8855,237.0
8856,234.0
8857,231.0
8858,229.0
8859,229.0
8860,229.0
8861,230.0
8862,229.0
8863,227.0
8864,223.0
8865,220.0
8866,220.0
8867,220.0
8868,214.0
8869,210.0
8870,207.0
8871,204.0
8872,201.0
8873,199.0
8874,197.0
8875,195.0
8876,193.0
8877,194.0
8878,192.0
8879,191.0
8880,191.0
8881,187.0
8882,183.0
8883,181.0
8884,182.0
8885,182.0
8886,181.0
8887,179.0
8888,178.0
8889,178.0
8890,178.0
8891,178.0
8892,178.0
8893,176.0
8894,173.0
8895,170.0
8896,170.0
8897,171.0
8898,174.0
8899,178.0
8900,180.0
8901,179.0
8902,179.0
8903,181.0
8904,182.0
8905,180.0
8906,180.0
8907,178.0
8908,175.0
8909,174.0
8910,182.0
8911,189.0
8912,198.0
8913,205.0
8914,211.0
8915,212.0
8916,207.0
8917,203.0
8918,202.0
8919,201.0
8920,199.0
8921,198.0
8922,199.0
8923,202.0
8924,204.0
8925,208.0
8926,208.0
8927,206.0
8928,204.0
8929,208.0
8930,214.0
8931,215.0
8932,217.0
8933,220.0
8934,224.0
8935,226.0
8936,225.0
8937,224.0
8938,223.0
8939,225.0
8940,228.0
8941,232.0
8942,232.0
8943,236.0
8944,239.0
8945,251.0
8946,261.0
8947,265.0
8948,269.0
8949,273.0
8950,282.0
8951,288.0
8952,
8953,
8954,
8955,
8956,
8957,
8958,
8959,
8960,
8961,
8962,
8963,
8964,
8965,
8966,
8967,
8968,
8969,
8970,
8971,
8972,
8973,
8974,
8975,
8976,
8977,
8978,
8979,
8980,
8981,
8982,
8983,
8984,
8985,
8986,
8987,
8988,
8989,
8990,
8991,
8992,
8993,
8994,
8995,
8996,
8997,
8998,
8999,
9000,
9001,
9002,
9003,
9004,
9005,
9006,
9007,
9008,
9009,
9010,
9011,
9012,
9013,
9014,
9015,
9016,
9017,
9018,
9019,
9020,
9021,
9022,
9023,
9024,
9025,
9026,
9027,
9028,
9029,
9030,
9031,
9032,
9033,
9034,
9035,
9036,
9037,
9038,
9039,
9040,
9041,
9042,
9043,
9044,
9045,
9046,
9047,
9048,
9049,
9050,
9051,
9052,
9053,
9054,
9055,
9056,
9057,
9058,
9059,
9060,
9061,
9062,
9063,
9064,
9065,
9066,
9067,
9068,
9069,
9070,
9071,
9072,
9073,
9074,
9075,
9076,
9077,
9078,
9079,
9080,
9081,
9082,
9083,
9084,
9085,
9086,
9087,
9088,
9089,
9090,
9091,
9092,
9093,
9094,
9095,
9096,
9097,190.0
9098,189.0
9099,187.0
9100,183.0
9101,176.0
9102,170.0
9103,166.0
9104,161.0
9105,160.0
9106,160.0
9107,162.0
9108,168.0
9109,175.0
9110,175.0
9111,176.0
9112,177.0
9113,176.0
9114,176.0
9115,176.0
9116,172.0
9117,171.0
9118,168.0
9119,172.0
9120,174.0
9121,174.0
9122,176.0
9123,180.0
9124,179.0
9125,184.0
9126,182.0
9127,170.0
9128,175.0
9129,182.0
9130,195.0
9131,210.0
9132,223.0
9133,233.0
9134,243.0
9135,249.0
9136,251.0
9137,252.0
9138,250.0
9139,248.0
9140,241.0
9141,236.0
9142,232.0
9143,229.0
9144,228.0
9145,227.0
9146,224.0
9147,219.0
9148,215.0
9149,209.0
9150,196.0
9151,188.0
9152,192.0
9153,188.0
9154,181.0
9155,173.0
9156,162.0
9157,158.0
9158,152.0
9159,149.0
9160,143.0
9161,135.0
9162,127.0
9163,119.0
9164,114.0
9165,111.0
9166,109.0
9167,107.0
9168,103.0
9169,92.0
9170,83.0
9171,78.0
9172,77.0
9173,75.0
9174,75.0
9175,74.0
9176,75.0
9177,72.0
9178,67.0
9179,66.0
9180,65.0
9181,68.0
9182,68.0
9183,65.0
9184,65.0
9185,67.0
9186,66.0
9187,76.0
9188,89.0
9189,101.0
9190,94.0
9191,95.0
9192,95.0
9193,99.0
9194,99.0
9195,99.0
9196,99.0
9197,98.0
9198,98.0
9199,97.0
9200,96.0
9201,100.0
9202,100.0
9203,92.0
9204,89.0
9205,89.0
9206,87.0
9207,80.0
9208,78.0
9209,70.0
9210,66.0
9211,64.0
9212,61.0
9213,67.0
9214,65.0
9215,59.0
9216,62.0
9217,64.0
9218,64.0
9219,60.0
9220,57.0
9221,59.0
9222,64.0
9223,67.0
9224,63.0
9225,62.0
9226,62.0
9227,62.0
9228,60.0
9229,62.0
9230,64.0
9231,66.0
9232,63.0
9233,65.0
9234,69.0
9235,68.0
9236,73.0
9237,74.0
9238,72.0
9239,71.0
9240,70.0
9241,69.0
9242,70.0
9243,68.0
9244,73.0
9245,77.0
9246,70.0
9247,75.0
9248,77.0
9249,75.0
9250,77.0
9251,77.0
9252,82.0
9253,78.0
9254,74.0
9255,72.0
9256,67.0
9257,66.0
9258,69.0
9259,76.0
9260,79.0
9261,76.0
9262,72.0
9263,67.0
9264,62.0
9265,64.0
9266,63.0
9267,59.0
9268,59.0
9269,58.0
9270,53.0
9271,59.0
9272,67.0
9273,66.0
9274,61.0
9275,57.0
9276,52.0
9277,55.0
9278,59.0
9279,63.0
9280,64.0
9281,59.0
9282,64.0
9283,70.0
9284,72.0
9285,73.0
9286,76.0
9287,78.0
9288,80.0
9289,81.0
9290,83.0
9291,84.0
9292,85.0
9293,89.0
9294,91.0
9295,100.0
9296,109.0
9297,111.0
9298,111.0
9299,118.0
9300,118.0
9301,114.0
9302,111.0
9303,110.0
9304,112.0
9305,119.0
9306,122.0
9307,121.0
9308,120.0
9309,120.0
9310,120.0
9311,119.0
9312,118.0
9313,118.0
9314,120.0
9315,120.0
9316,120.0
9317,121.0
9318,122.0
9319,123.0
9320,123.0
9321,123.0
9322,121.0
9323,
9324,
9325,
9326,
9327,
9328,
9329,
9330,
9331,
9332,
9333,
9334,
9335,
9336,
9337,
9338,
9339,
9340,
9341,
9342,
9343,
9344,
9345,
9346,
9347,
9348,
9349,
9350,
9351,
9352,
9353,
9354,
9355,
9356,
9357,
9358,
9359,
9360,
9361,
9362,
9363,
9364,
9365,
9366,
9367,
9368,
9369,
9370,
9371,
9372,
9373,
9374,
9375,
9376,
9377,
9378,
9379,
9380,
9381,
9382,244.0
9383,237.0
9384,231.0
9385,225.0
9386,221.0
9387,217.0
9388,213.0
9389,209.0
9390,205.0
9391,204.0
9392,202.0
9393,198.0
9394,193.0
9395,193.0
9396,197.0
9397,199.0
9398,199.0
9399,198.0
9400,197.0
9401,200.0
9402,203.0
9403,197.0
9404,191.0
9405,194.0
9406,211.0
9407,217.0
9408,221.0
9409,238.0
9410,247.0
9411,241.0
9412,241.0
9413,242.0
9414,244.0
9415,244.0
9416,243.0
9417,239.0
9418,238.0
9419,242.0
9420,246.0
9421,244.0
9422,241.0
9423,244.0
9424,248.0
9425,242.0
9426,234.0
9427,230.0
9428,224.0
9429,213.0
9430,198.0
9431,185.0
9432,172.0
9433,161.0
9434,155.0
9435,150.0
9436,146.0
9437,144.0
9438,140.0
9439,137.0
9440,135.0
9441,131.0
9442,129.0
9443,126.0
9444,125.0
9445,120.0
9446,116.0
9447,120.0
9448,121.0
9449,124.0
9450,123.0
9451,123.0
9452,124.0
9453,133.0
9454,138.0
9455,139.0
9456,138.0
9457,137.0
9458,138.0
9459,139.0
9460,146.0
9461,147.0
9462,145.0
9463,146.0
9464,147.0
9465,146.0
9466,147.0
9467,152.0
9468,151.0
9469,151.0
9470,153.0
9471,158.0
9472,159.0
9473,157.0
9474,160.0
9475,159.0
9476,160.0
9477,172.0
9478,180.0
9479,174.0
9480,173.0
9481,170.0
9482,167.0
9483,168.0
9484,172.0
9485,174.0
9486,173.0
9487,174.0
9488,177.0
9489,177.0
9490,179.0
9491,178.0
9492,177.0
9493,179.0
9494,178.0
9495,180.0
9496,183.0
9497,183.0
9498,182.0
9499,181.0
9500,179.0
9501,182.0
9502,183.0
9503,183.0
9504,184.0
9505,182.0
9506,182.0
9507,181.0
9508,181.0
9509,178.0
9510,180.0
9511,183.0
9512,183.0
9513,183.0
9514,184.0
9515,184.0
9516,184.0
9517,185.0
9518,186.0
9519,188.0
9520,187.0
9521,186.0
9522,185.0
9523,
9524,
9525,
9526,
9527,
9528,
9529,
9530,
9531,
9532,
9533,
9534,
9535,
9536,
9537,
9538,142.0
9539,138.0
9540,137.0
9541,134.0
9542,130.0
9543,124.0
9544,121.0
9545,120.0
9546,117.0
9547,113.0
9548,110.0
9549,109.0
9550,107.0
9551,105.0
9552,104.0
9553,102.0
9554,101.0
9555,102.0
9556,105.0
9557,102.0
9558,99.0
9559,97.0
9560,95.0
9561,92.0
9562,91.0
9563,92.0
9564,91.0
9565,89.0
9566,85.0
9567,82.0
9568,78.0
9569,75.0
9570,71.0
9571,69.0
9572,70.0
9573,71.0
9574,71.0
9575,71.0
9576,72.0
9577,70.0
9578,66.0
9579,62.0
9580,59.0
9581,52.0
9582,46.0
9583,48.0
9584,54.0
9585,60.0
9586,66.0
9587,73.0
9588,79.0
9589,85.0
9590,90.0
9591,94.0
9592,99.0
9593,103.0
9594,107.0
9595,111.0
9596,113.0
9597,116.0
9598,125.0
9599,138.0
9600,148.0
9601,153.0
9602,157.0
9603,161.0
9604,164.0
9605,166.0
9606,169.0
9607,170.0
9608,170.0
9609,172.0
9610,174.0
9611,179.0
9612,183.0
9613,187.0
9614,191.0
9615,194.0
9616,195.0
9617,194.0
9618,193.0
9619,194.0
9620,196.0
9621,197.0
9622,199.0
9623,202.0
9624,205.0
9625,207.0
9626,209.0
9627,211.0
9628,212.0
9629,214.0
9630,217.0
9631,221.0
9632,224.0
9633,227.0
9634,228.0
9635,229.0
9636,233.0
9637,239.0
9638,241.0
9639,239.0
9640,237.0
9641,239.0
9642,241.0
9643,238.0
9644,232.0
9645,228.0
9646,226.0
9647,223.0
9648,218.0
9649,215.0
9650,219.0
9651,222.0
9652,229.0
9653,229.0
9654,227.0
9655,227.0
9656,238.0
9657,249.0
9658,254.0
9659,253.0
9660,258.0
9661,266.0
9662,242.0
9663,242.0
9664,241.0
9665,239.0
9666,236.0
9667,234.0
9668,232.0
9669,230.0
9670,228.0
9671,226.0
9672,225.0
9673,224.0
9674,224.0
9675,221.0
9676,221.0
9677,223.0
9678,224.0
9679,229.0
9680,235.0
9681,233.0
9682,238.0
9683,225.0
9684,219.0
9685,207.0
9686,197.0
9687,188.0
9688,183.0
9689,180.0
9690,178.0
9691,180.0
9692,186.0
9693,194.0
9694,198.0
9695,200.0
9696,205.0
9697,211.0
9698,214.0
9699,213.0
9700,213.0
9701,213.0
9702,214.0
9703,215.0
9704,221.0
9705,224.0
9706,224.0
9707,222.0
9708,220.0
9709,218.0
9710,216.0
9711,215.0
9712,214.0
9713,217.0
9714,221.0
9715,223.0
9716,222.0
9717,224.0
9718,225.0
9719,229.0
9720,230.0
9721,230.0
9722,230.0
9723,229.0
9724,232.0
9725,234.0
9726,229.0
9727,222.0
9728,217.0
9729,214.0
9730,211.0
9731,209.0
9732,205.0
9733,200.0
9734,198.0
9735,196.0
9736,184.0
9737,164.0
9738,144.0
9739,135.0
9740,134.0
9741,133.0
9742,130.0
9743,128.0
9744,126.0
9745,124.0
9746,123.0
9747,123.0
9748,126.0
9749,130.0
9750,134.0
9751,138.0
9752,141.0
9753,146.0
9754,147.0
9755,145.0
9756,144.0
9757,143.0
9758,142.0
9759,141.0
9760,144.0
9761,148.0
9762,152.0
9763,155.0
9764,158.0
9765,158.0
9766,161.0
9767,173.0
9768,189.0
9769,204.0
9770,218.0
9771,233.0
9772,238.0
9773,236.0
9774,230.0
9775,226.0
9776,224.0
9777,221.0
9778,216.0
9779,211.0
9780,209.0
9781,206.0
9782,203.0
9783,198.0
9784,195.0
9785,193.0
9786,190.0
9787,188.0
9788,190.0
9789,194.0
9790,196.0
9791,197.0
9792,197.0
9793,197.0
9794,196.0
9795,196.0
9796,197.0
9797,199.0
9798,200.0
9799,202.0
9800,205.0
9801,208.0
9802,208.0
9803,210.0
9804,211.0
9805,210.0
9806,210.0
9807,211.0
9808,211.0
9809,211.0
9810,213.0
9811,215.0
9812,218.0
9813,192.0
9814,187.0
9815,176.0
9816,163.0
9817,153.0
9818,146.0
9819,140.0
9820,134.0
9821,128.0
9822,123.0
9823,116.0
9824,107.0
9825,100.0
9826,97.0
9827,96.0
9828,94.0
9829,93.0
9830,94.0
9831,97.0
9832,103.0
9833,109.0
9834,114.0
9835,117.0
9836,120.0
9837,123.0
9838,128.0
9839,132.0
9840,137.0
9841,142.0
9842,146.0
9843,151.0
9844,154.0
9845,163.0
9846,178.0
9847,192.0
9848,205.0
9849,218.0
9850,228.0
9851,236.0
9852,244.0
9853,251.0
9854,254.0
9855,255.0
9856,254.0
9857,253.0
9858,252.0
9859,251.0
9860,250.0
9861,251.0
9862,251.0
9863,248.0
9864,247.0
9865,245.0
9866,244.0
9867,244.0
9868,245.0
9869,246.0
9870,247.0
9871,248.0
9872,249.0
9873,250.0
9874,252.0
9875,254.0
9876,255.0
9877,256.0
9878,256.0
9879,255.0
9880,255.0
9881,254.0
9882,253.0
9883,255.0
9884,256.0
9885,258.0
9886,260.0
9887,260.0
9888,260.0
9889,259.0
9890,259.0
9891,259.0
9892,259.0
9893,261.0
9894,264.0
9895,265.0
9896,265.0
9897,266.0
9898,267.0
9899,267.0
9900,267.0
9901,268.0
9902,269.0
9903,269.0
9904,270.0
9905,278.0
9906,282.0
9907,280.0
9908,278.0
9909,276.0
9910,276.0
9911,276.0
9912,275.0
9913,275.0
9914,276.0
9915,279.0
9916,278.0
9917,275.0
9918,273.0
9919,271.0
9920,269.0
9921,269.0
9922,269.0
9923,269.0
9924,268.0
9925,266.0
9926,267.0
9927,268.0
9928,268.0
9929,269.0
9930,269.0
9931,270.0
9932,270.0
9933,270.0
9934,269.0
9935,268.0
9936,268.0
9937,268.0
9938,265.0
9939,263.0
9940,256.0
9941,253.0
9942,256.0
9943,259.0
9944,262.0
9945,272.0
9946,278.0
9947,275.0
9948,271.0
9949,268.0
9950,265.0
9951,259.0
9952,255.0
9953,253.0
9954,250.0
9955,248.0
9956,248.0
9957,246.0
9958,236.0
9959,222.0
9960,205.0
9961,187.0
9962,173.0
9963,163.0
9964,156.0
9965,149.0
9966,139.0
9967,134.0
9968,134.0
9969,129.0
9970,125.0
9971,126.0
9972,131.0
9973,139.0
9974,146.0
9975,151.0
9976,160.0
9977,166.0
9978,169.0
9979,174.0
9980,178.0
9981,181.0
9982,183.0
9983,184.0
9984,186.0
9985,190.0
9986,191.0
9987,192.0
9988,193.0
9989,197.0
9990,203.0
9991,207.0
9992,209.0
9993,207.0
9994,204.0
9995,202.0
9996,201.0
9997,201.0
9998,200.0
9999,198.0
10000,200.0
10001,202.0
10002,205.0
10003,206.0
10004,206.0
10005,205.0
10006,202.0
10007,201.0
10008,202.0
10009,201.0
10010,199.0
10011,197.0
10012,197.0
10013,195.0
10014,192.0
10015,190.0
10016,190.0
10017,191.0
10018,192.0
10019,181.0
10020,180.0
10021,178.0
10022,178.0
10023,177.0
10024,177.0
10025,178.0
10026,178.0
10027,180.0
10028,180.0
10029,179.0
10030,180.0
10031,179.0
10032,178.0
10033,175.0
10034,172.0
10035,171.0
10036,170.0
10037,166.0
10038,159.0
10039,156.0
10040,159.0
10041,157.0
10042,151.0
10043,146.0
10044,139.0
10045,136.0
10046,137.0
10047,141.0
10048,147.0
10049,156.0
10050,164.0
10051,172.0
10052,179.0
10053,186.0
10054,194.0
10055,200.0
10056,202.0
10057,205.0
10058,211.0
10059,217.0
10060,222.0
10061,227.0
10062,232.0
10063,243.0
10064,256.0
10065,267.0
10066,275.0
10067,278.0
10068,277.0
10069,279.0
10070,282.0
10071,279.0
10072,275.0
10073,271.0
10074,267.0
10075,265.0
10076,263.0
10077,262.0
10078,262.0
10079,260.0
10080,259.0
10081,258.0
10082,257.0
10083,256.0
10084,256.0
10085,253.0
10086,252.0
10087,250.0
10088,249.0
10089,248.0
10090,246.0
10091,244.0
10092,243.0
10093,242.0
10094,242.0
10095,242.0
10096,242.0
10097,242.0
10098,243.0
10099,243.0
10100,243.0
10101,245.0
10102,247.0
10103,247.0
10104,246.0
10105,247.0
10106,243.0
10107,238.0
10108,232.0
10109,230.0
10110,224.0
10111,212.0
10112,194.0
10113,176.0
10114,162.0
10115,152.0
10116,144.0
10117,138.0
10118,134.0
10119,128.0
10120,121.0
10121,115.0
10122,107.0
10123,100.0
10124,98.0
10125,100.0
10126,104.0
10127,112.0
10128,120.0
10129,128.0
10130,137.0
10131,146.0
10132,153.0
10133,161.0
10134,165.0
10135,166.0
10136,165.0
10137,162.0
10138,159.0
10139,160.0
10140,163.0
10141,171.0
10142,183.0
10143,191.0
10144,201.0
10145,207.0
10146,211.0
10147,215.0
10148,222.0
10149,225.0
10150,226.0
10151,227.0
10152,227.0
10153,225.0
10154,223.0
10155,221.0
10156,218.0
10157,216.0
10158,212.0
10159,210.0
10160,209.0
10161,209.0
10162,209.0
10163,213.0
10164,217.0
10165,221.0
10166,224.0
10167,226.0
10168,228.0
10169,230.0
10170,232.0
10171,234.0
10172,238.0
10173,243.0
10174,243.0
10175,243.0
10176,249.0
10177,253.0
10178,254.0
10179,255.0
10180,256.0
10181,257.0
10182,259.0
10183,261.0
10184,264.0
10185,265.0
10186,266.0
10187,267.0
10188,267.0
10189,268.0
10190,269.0
10191,273.0
10192,275.0
10193,277.0
10194,274.0
10195,271.0
10196,271.0
10197,271.0
10198,271.0
10199,269.0
10200,268.0
10201,267.0
10202,271.0
10203,276.0
10204,276.0
10205,284.0
10206,295.0
10207,289.0
10208,289.0
10209,291.0
10210,291.0
10211,289.0
10212,289.0
10213,289.0
10214,288.0
10215,287.0
10216,286.0
10217,282.0
10218,274.0
10219,275.0
10220,278.0
10221,277.0
10222,274.0
10223,271.0
10224,269.0
10225,267.0
10226,265.0
10227,263.0
10228,264.0
10229,264.0
10230,263.0
10231,267.0
10232,269.0
10233,272.0
10234,275.0
10235,280.0
10236,291.0
10237,297.0
10238,300.0
10239,273.0
10240,276.0
10241,277.0
10242,278.0
10243,279.0
10244,279.0
10245,280.0
10246,281.0
10247,281.0
10248,280.0
10249,279.0
10250,277.0
10251,275.0
10252,276.0
10253,278.0
10254,278.0
10255,279.0
10256,276.0
10257,273.0
10258,273.0
10259,271.0
10260,269.0
10261,269.0
10262,269.0
10263,271.0
10264,271.0
10265,270.0
10266,274.0
10267,283.0
10268,282.0
10269,279.0
10270,281.0
10271,281.0
10272,279.0
10273,275.0
10274,273.0
10275,271.0
10276,268.0
10277,264.0
10278,258.0
10279,255.0
10280,254.0
10281,251.0
10282,248.0
10283,244.0
10284,243.0
10285,247.0
10286,260.0
10287,269.0
10288,280.0
10289,291.0
10290,301.0
10291,308.0
10292,321.0
10293,327.0
10294,331.0
10295,327.0
10296,321.0
10297,315.0
10298,315.0
10299,316.0
10300,315.0
10301,314.0
10302,313.0
10303,310.0
10304,307.0
10305,304.0
10306,303.0
10307,303.0
10308,299.0
10309,294.0
10310,290.0
10311,285.0
10312,281.0
10313,278.0
10314,273.0
10315,267.0
10316,260.0
10317,256.0
10318,250.0
10319,244.0
10320,241.0
10321,239.0
10322,239.0
10323,241.0
10324,241.0
10325,241.0
10326,247.0
10327,255.0
10328,260.0
10329,263.0
10330,267.0
10331,268.0
10332,268.0
10333,269.0
10334,270.0
10335,272.0
10336,271.0
10337,270.0
10338,269.0
10339,267.0
10340,263.0
10341,262.0
10342,257.0
10343,254.0
10344,247.0
10345,241.0
10346,237.0
10347,234.0
